TimeStamps,AnkleAccelerometer_x-axis (g),AnkleAccelerometer_y-axis (g),AnkleAccelerometer_z-axis (g),SVM(n),Theta(n),AnkleAngularVelocity_x-axis (deg/s),AnkleAngularVelocity_y-axis (deg/s),AnkleAngularVelocity_z-axis (deg/s),Ankleluminosity,RightPocketAccelerometer_x-axis (g),RightPocketAccelerometer_y-axis (g),RightPocketAccelerometer_z-axis (g),RightPocketAngularVelocity_x-axis (deg/s),RightPocketAngularVelocity_y-axis (deg/s),RightPocketAngularVelocity_z-axis (deg/s),NeckLuminosity,BeltAccelerometer_x-axis (g),BeltAccelerometer_y-axis (g),BeltAccelerometer_z-axis (g),BeltAngularVelocity_x-axis (deg/s),BeltAngularVelocity_y-axis (deg/s),BeltAngularVelocity_z-axis (deg/s),Beltluminosity,NeckAccelerometer_x-axis (g),NeckAccelerometer_y-axis (g),NeckAccelerometer_z-axis (g),NeckAngularVelocity_x-axis (deg/s),NeckAngularVelocity_y-axis (deg/s),NeckAngularVelocity_z-axis (deg/s),NeckLuminosity,WristAccelerometer_x-axis (g),WristAccelerometer_y-axis (g),WristAccelerometer_z-axis (g),WristAngularVelocity_x-axis (deg/s),WristAngularVelocity_y-axis (deg/s),WristAngularVelocity_z-axis (deg/s),WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared1(n),Infrared4,Infrared5,Infrared6,Infrared2(n),Subject,Activity
2018-07-04T12:04:17.738429,-1.015,0.175,-0.068,1.032218,9.760948621,-3.415,1.585,-1.829,0,-0.984,0.217,0.073,10.305,2.134,-11.098,0,0.187,0.929,0.292,11.951,-11.951,-0.61,429.443,-0.7,-0.017,-0.716,111.585,-33.537,105,1187.924,-0.85,-0.997,0.928,214.329,0.61,-1.524,2369.185,56,1,1,1,1.732,1,1,1,1.732,1,1
2018-07-04T12:04:17.738430,-1.025,0.18,-0.062,1.042530095,9.942332105,-0.488,2.927,-4.329,0,-0.984,0.229,0.047,4.329,1.22,-8.963,0,0.187,0.929,0.292,6.28,-6.28,1.22,429.443,-0.815,0.178,-0.618,121.89,-52.866,87.927,1187.924,-1.119,-1.109,0.937,138.293,-52.012,-57.073,2369.185,89,1,1,1,1.732,1,1,1,1.732,1,1
2018-07-04T12:04:17.738431,-1.025,0.18,-0.062,1.042530095,9.942332105,4.085,4.573,-8.049,0,-0.984,0.229,0.047,5.488,3.171,-6.28,0,0.13,0.926,0.325,17.378,-6.463,2.988,429.443,-0.815,0.178,-0.618,104.878,-19.634,63.171,1187.924,-1.119,-1.109,0.937,117.622,-89.573,-95.244,2369.185,92,1,1,1,1.732,1,1,1,1.732,1,1
2018-07-04T12:04:17.738432,-1.034,0.19,-0.065,1.05331904,10.39202234,8.72,4.634,-12.439,0,-1.001,0.216,0.057,12.805,-4.573,-8.415,0,0.13,0.926,0.325,16.646,-6.28,0.671,429.443,-0.727,0.161,-0.689,90.915,53.049,38.78,1187.924,-1.208,-0.702,0.389,112.561,-116.037,-133.963,2369.185,-18,1,1,1,1.732,1,1,1,1.732,1,1
2018-07-04T12:04:17.738433,-1.056,0.151,-0.068,1.068906451,8.121103321,14.268,7.866,-32.866,2.323,-0.997,0.228,0.088,19.329,-6.951,-6.402,0,0.094,0.9,0.343,15.061,-19.512,-0.61,429.443,-0.695,0.014,-0.8,55.366,76.707,18.841,1187.924,-0.963,-0.293,0.254,86.768,-112.073,-134.39,2369.185,88,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738434,-1.056,0.151,-0.068,1.068906451,8.121103321,11.28,8.598,-41.829,2.323,-0.997,0.228,0.088,27.256,-12.073,-5.244,0,0.168,0.882,0.346,18.293,-22.927,-0.122,429.443,-0.695,0.014,-0.8,33.902,23.476,32.012,1187.924,-0.963,-0.293,0.254,76.402,-95.244,-116.829,2369.185,346,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738435,-1.061,0.062,-0.095,1.067047328,3.331005218,-4.512,9.695,-42.256,2.323,-0.969,0.295,0.097,31.341,-19.634,-2.683,0,0.168,0.882,0.346,13.598,-23.293,-0.61,429.443,-0.625,0.007,-0.827,25.61,37.561,25.427,1187.924,-0.653,-0.115,0.378,50.183,-50.854,-56.28,2369.185,483,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738436,-1.061,0.062,-0.095,1.067047328,3.331005218,-8.476,10.488,-41.646,2.323,-0.922,0.311,0.129,24.329,-15.854,-7.683,0,0.156,0.863,0.327,22.073,-18.171,1.585,429.443,-0.625,0.007,-0.827,22.073,48.293,20.793,1187.924,-0.501,-0.112,0.448,52.744,-32.744,-29.817,2369.185,-387,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738437,-1.082,0.04,-0.086,1.086149161,2.110529226,-2.012,10.061,-48.78,2.323,-0.922,0.311,0.129,20.671,-8.171,-10.183,0,0.19,0.88,0.329,25.854,-13.963,6.159,429.443,-0.602,0.055,-0.819,6.22,23.963,15.366,1187.924,-0.501,-0.112,0.448,56.22,-12.805,-13.841,2369.185,-356,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738438,-1.091,-0.022,-0.108,1.096553236,-1.149594644,-8.78,17.256,-71.524,2.323,-0.916,0.342,0.149,9.878,-1.463,-13.232,0,0.19,0.88,0.329,21.463,-8.537,9.146,429.443,-0.602,0.055,-0.819,9.512,35.305,13.11,1187.924,-0.394,-0.122,0.422,12.134,2.256,-11.22,2369.185,-334,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738439,-1.091,-0.022,-0.108,1.096553236,-1.149594644,-14.634,19.878,-80.122,2.323,-0.896,0.31,0.171,-14.085,6.402,-13.659,0,0.128,0.849,0.295,23.11,-2.561,8.659,429.443,-0.577,0.047,-0.78,-1.159,31.28,15.061,1187.924,-0.394,-0.122,0.422,32.683,20.732,10.915,2369.185,44,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738440,-1.056,-0.135,-0.13,1.072502214,-7.231223228,-11.159,20.671,-94.573,2.323,-0.896,0.31,0.171,-17.134,8.415,-13.11,0,0.061,0.786,0.244,29.329,-2.134,5.061,429.443,-0.544,0.058,-0.706,5.61,41.098,15.122,1187.924,-0.297,-0.063,0.44,26.159,55.793,30.305,2369.185,122,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738441,-1.056,-0.135,-0.13,1.072502214,-7.231223228,-5.427,24.878,-105.549,2.323,-0.836,0.202,0.135,-17.256,13.415,-9.756,0,0.061,0.786,0.244,21.585,-2.561,2.195,429.443,-0.544,0.058,-0.706,14.573,34.756,15.61,1187.924,-0.279,-0.055,0.517,33.841,72.927,42.195,2369.185,144,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738442,-1.188,-0.091,-0.117,1.197210925,-4.359256591,5,43.049,-162.683,2.323,-0.836,0.202,0.135,-8.171,11.646,-11.89,0,0.041,0.618,0.192,11.037,-14.39,-1.28,429.443,-0.419,0.036,-0.546,35.671,19.756,5.427,1187.924,-0.279,-0.055,0.517,28.232,75.305,36.463,2369.185,104,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738443,-0.775,-0.341,-0.171,0.863798009,-23.25151915,35.366,40.488,-201.951,2.323,-0.743,0.152,0.123,2.012,0.488,-6.768,0,0.041,0.618,0.192,1.951,-31.524,-7.195,429.443,-0.289,0.091,-0.322,40.488,61.037,1.524,1187.924,-0.165,-0.13,0.6,83.11,75.61,33.354,2369.185,76,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738444,-0.775,-0.341,-0.171,0.863798009,-23.25151915,33.963,36.28,-199.146,2.323,-0.515,0.134,0.01,-5,-41.159,18.598,0,0.066,0.388,0.157,15.427,-36.646,-19.146,429.443,-0.289,0.091,-0.322,39.817,24.39,2.744,1187.924,-0.165,-0.13,0.6,110.122,71.585,24.634,2369.185,82,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738445,-0.063,-0.876,-0.568,1.04592973,-56.88045349,48.049,40.427,-186.646,2.323,-0.343,-0.029,0.014,42.134,-22.195,-8.963,0,-0.019,0.228,0.011,-23.841,-29.146,-46.28,429.443,-0.408,0.074,-0.197,58.232,32.744,7.866,1187.924,-0.133,0.197,0.221,114.146,28.354,22.561,2369.185,92,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738446,-0.238,-2.177,0.041,2.190354766,-83.66977065,190.854,7.439,-147.439,2.323,-1.203,-0.245,0.016,41.829,-2.317,-79.146,0,-0.004,0.646,-0.353,201.707,-80.244,-29.634,429.443,-0.607,0.11,-0.135,66.159,6.585,0.183,1187.924,-3.066,-0.699,-1.536,14.512,48.659,30.854,2369.185,135,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738447,-0.238,-2.177,0.041,2.190354766,-83.66977065,190.854,7.439,-147.439,2.323,-1.203,-0.245,0.016,31.402,13.659,-135.366,0,-0.306,1.296,-0.503,220.671,-93.78,-51.402,429.443,-0.31,-0.01,-0.399,47.012,43.049,-15.061,1187.924,-3.066,-0.699,-1.536,-72.073,110.671,-187.988,2369.185,102,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738448,-1.751,-1.808,0.386,2.546342671,-45.23800535,166.281,23.902,-115.976,2.323,-2.085,-0.165,0.328,50,7.256,-212.256,0,-0.306,1.296,-0.503,315.305,-105.732,-90.061,429.443,0.857,-0.386,-2.129,-49.634,169.512,-103.842,1187.924,-3.841,-0.825,3.09,-219.329,-58.232,-299.146,2369.185,48,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738449,-1.751,-1.808,0.386,2.546342671,-45.23800535,64.573,-38.476,-123.415,2.323,-1.076,0.223,0.309,90.366,-20.122,-375,0,0.118,1.127,-1.228,445.976,-74.329,-83.659,429.443,0.857,-0.386,-2.129,-69.329,102.439,-21.829,1187.924,-3.841,-0.825,3.09,-80.488,-62.378,-260.61,2369.185,107,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738450,-0.969,-0.633,0.313,1.199007506,-31.86614795,37.378,-40.427,-136.281,2.323,-1.076,0.223,0.309,89.268,65.427,-366.342,0,0.118,1.127,-1.228,676.768,-37.805,-14.024,429.443,0.755,-0.678,-2.231,60.671,43.171,35.854,1187.924,0.631,-0.494,0.927,-19.329,-122.866,-136.585,2369.185,42,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738451,-0.969,-0.633,0.313,1.199007506,-31.86614795,79.207,-22.195,-137.561,2.323,0.192,-1.305,0.091,-87.622,127.744,-308.476,0,-0.502,-0.216,-1.57,428.232,-229.268,-28.171,429.443,0.755,-0.678,-2.231,152.683,-105,0.854,1187.924,-0.375,-0.359,-0.055,-49.695,-66.037,-11.829,2369.185,36,1,0,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.738452,0.225,-0.121,0.362,0.443068843,-15.84853607,184.451,-45.671,-196.037,2.323,0.192,-1.305,0.091,-55.732,25.305,-247.256,0,-0.84,-0.354,-1.919,135.854,19.39,-19.695,292.824,0.62,-0.677,-1.601,49.573,-177.195,46.829,783.897,-0.375,-0.359,-0.055,-13.963,-0.061,-2.012,2101.073,184,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738453,0.225,-0.121,0.362,0.443068843,-15.84853607,202.622,-44.451,-231.829,2.323,-0.125,-2.343,0.007,42.927,-72.195,-189.024,0,-0.84,-0.354,-1.919,101.646,-6.341,-11.28,292.824,0.62,-0.677,-1.601,58.537,-34.939,27.256,783.897,-1.725,-0.966,0.8,-59.329,96.463,-17.683,2101.073,-84,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738454,0.743,0.526,0.483,1.030540635,30.69125694,-22.134,-1.951,-188.171,2.323,-0.125,-2.343,0.007,-43.415,-67.378,-102.439,0,-0.418,-0.343,-1.213,75.854,11.829,-28.476,292.824,0.254,-0.82,-1.655,-8.902,50.854,5.122,783.897,-1.725,-0.966,0.8,-118.963,148.963,30.61,2101.073,-36,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738455,0.525,0.987,0.579,1.258981731,51.62522947,-36.28,-27.134,-173.598,2.323,0.249,-1.385,-0.015,-37.683,-21.646,-29.573,0,-0.418,-0.343,-1.213,10.61,55.305,-36.341,292.824,0.23,-0.392,-1.338,-52.744,98.415,-22.134,783.897,-0.944,-0.776,0.372,-60.671,116.951,101.524,2101.073,22,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738456,0.525,0.987,0.579,1.258981731,51.62522947,-82.622,-58.72,-137.927,2.323,0.447,-0.5,-0.139,-50.793,-5.549,-13.841,0,-0.079,-0.309,-0.631,-64.146,64.939,-15.366,292.824,0.23,-0.392,-1.338,-69.878,76.098,-47.439,783.897,-0.944,-0.776,0.372,-4.878,67.439,131.768,2101.073,196,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738457,0.356,1.22,0.229,1.291346971,70.86519413,-120.671,-75.122,-68.232,2.323,0.447,-0.5,-0.139,-78.841,43.415,9.085,0,-0.125,-0.266,-0.461,-58.293,62.256,37.866,292.824,0.18,-0.307,-0.934,-85.061,29.573,-34.329,783.897,-0.145,-0.291,0.05,13.049,5.976,37.256,2101.073,-580,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738458,0.156,0.92,0.003,0.933137182,80.37442182,-78.659,-106.463,39.146,2.323,0.218,-0.307,-0.123,-73.537,60.793,38.11,0,-0.125,-0.266,-0.461,-19.024,26.707,56.341,292.824,0.214,-0.266,-0.699,-81.768,10,-44.573,783.897,-0.659,-0.641,0.186,21.829,9.817,-3.049,2101.073,329,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738459,0.156,0.92,0.003,0.933137182,80.37442182,-88.598,-96.098,103.476,2.323,-0.082,-0.469,-0.029,-80.793,61.098,55.732,0,-0.359,-0.225,-0.529,-26.463,2.134,34.573,292.824,0.214,-0.266,-0.699,-66.524,-2.805,-18.415,783.897,-0.659,-0.641,0.186,12.744,4.329,-7.073,2101.073,-193,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738460,0.285,0.292,-0.124,0.426456328,43.21300502,-99.573,-87.134,130.061,2.323,-0.082,-0.469,-0.029,-70.671,48.11,61.585,0,-0.359,-0.225,-0.529,-8.415,-10.122,11.646,292.824,0.266,-0.07,-0.835,-8.049,25.305,-15.915,783.897,-1.033,-0.574,0.271,2.439,10.793,2.561,2101.073,1461,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738461,0.285,0.292,-0.124,0.426456328,43.21300502,-77.012,-71.89,161.281,2.323,-0.093,-1.133,-0.063,32.134,50.976,64.207,0,-0.336,-0.16,-1.01,-59.634,34.512,7.256,292.824,0.266,-0.07,-0.835,32.256,1.037,7.073,783.897,-1.059,-0.518,0.174,-0.488,11.28,-1.341,2101.073,864,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738462,1.792,-1.146,-0.157,2.132892168,-32.49993227,109.817,-23.78,270.427,2.323,-0.298,-1.536,-0.598,-108.781,-9.39,59.573,0,-0.241,-0.033,-1.489,-62.805,2.256,2.195,292.824,0.407,-0.006,-1.316,14.756,-18.841,-34.085,783.897,-1.057,-0.412,0.484,-4.756,-28.537,33.902,2101.073,500,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738463,0.154,-1.51,0.171,1.527434778,-81.33480245,55,61.768,285.61,2.323,-0.298,-1.536,-0.598,-134.024,-0.854,59.207,0,0.191,0.122,-1.18,2.988,17.744,-7.134,292.824,0.381,-0.148,-1.421,5.793,-1.098,-6.646,783.897,-1.057,-0.412,0.484,15.488,-79.573,45.549,2101.073,233,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738464,-1.356,-1.339,-0.24,1.920743866,-44.19685464,-114.329,0.183,180.549,2.323,-0.59,-1.127,-0.701,-3.415,-70.427,34.573,0,0.191,0.122,-1.18,23.354,29.268,0.061,292.824,-0.032,0.013,-0.962,-28.72,-40,2.561,783.897,-0.848,-0.266,0.459,18.049,-93.963,47.317,2101.073,135,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738465,-1.356,-1.339,-0.24,1.920743866,-44.19685464,-93.598,-20.732,101.098,2.323,-0.176,-0.578,-0.32,-39.024,4.024,15.488,0,0.029,0.021,-0.827,-6.037,89.695,8.72,292.824,-0.032,0.013,-0.962,-7.439,-26.463,-19.878,783.897,-0.848,-0.266,0.459,16.22,-73.659,26.89,2101.073,-2048,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738466,-0.175,-0.905,-0.123,0.929934944,-76.70186404,-76.768,1.89,32.988,2.323,-0.176,-0.578,-0.32,5.244,44.268,-8.78,0,0.029,0.021,-0.827,-37.256,99.878,8.049,292.824,-0.134,0.076,-0.864,-48.598,-19.146,-6.585,783.897,-0.595,-0.293,0.556,28.659,-36.402,-8.963,2101.073,2047,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738467,-0.175,-0.905,-0.123,0.929934944,-76.70186404,-56.341,8.72,4.451,2.323,-0.442,-0.494,-0.212,-23.78,24.39,17.195,0,-0.006,0.122,-0.738,-27.5,45.427,1.159,292.824,-0.134,0.076,-0.864,-47.439,-14.085,-4.085,783.897,-0.595,-0.293,0.556,19.451,9.329,-32.561,2101.073,1345,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738468,-0.05,-1.495,-0.098,1.499042695,-85.79114715,-33.902,-8.171,45.549,2.323,-0.442,-0.494,-0.212,-89.573,40.854,37.012,0,-0.05,0.155,-0.941,-10.366,15.366,1.829,292.824,-0.064,0.019,-0.922,-4.024,-6.22,-8.293,783.897,-0.745,-0.532,0.49,2.012,26.524,-20.671,2101.073,-2048,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738469,-0.05,-1.495,-0.098,1.499042695,-85.79114715,43.232,-22.622,122.317,2.323,-0.586,-0.88,-0.603,-42.073,32.866,-9.085,0,-0.05,0.155,-0.941,0.549,-13.963,-1.707,292.824,-0.025,0.054,-0.929,18.11,8.72,15.183,783.897,-0.841,-0.422,0.494,11.159,44.085,-29.329,2101.073,-1073,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738470,-0.525,-1.784,-0.086,1.861632885,-73.39517229,94.329,-21.28,7.683,2.323,-0.438,-0.941,-0.709,99.817,-21.22,-25.366,0,0.044,0.121,-1.053,8.902,-32.073,-2.5,292.824,0.088,0.063,-1.09,4.329,23.902,10.793,783.897,-0.891,-0.307,0.372,-16.89,68.232,-36.585,2101.073,-169,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738471,-0.245,-1.125,0.062,1.15303686,-77.33909697,-8.049,5.061,-63.11,2.323,-0.263,-0.7,-0.362,161.22,-80.61,-16.463,0,0.184,0.057,-1.051,5.305,-23.902,-1.646,292.824,0.088,0.063,-1.09,28.232,18.78,7.927,783.897,-0.891,-0.307,0.372,-18.293,62.134,-23.354,2101.073,-221,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738472,0.032,-0.681,0.109,0.690410023,-80.52947749,-64.39,13.963,-47.073,2.323,-0.334,-0.851,-0.348,4.512,12.317,-20.976,0,0.063,0.083,-1.076,9.451,-2.866,1.463,292.824,0.205,0.022,-1.098,-9.817,10.732,13.537,783.897,-1.016,-0.549,0.27,-9.817,19.695,9.329,2101.073,-106,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738473,0.088,-0.724,0.037,0.73026639,-82.48867211,-37.256,9.146,-31.951,2.323,-0.334,-0.851,-0.348,5.793,16.89,-32.927,0,-0.066,0.071,-0.927,7.317,-2.256,1.341,292.824,0.233,-0.02,-1.112,-9.146,28.232,9.695,783.897,-0.869,-0.5,0.19,-6.951,-22.561,42.988,2101.073,453,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738474,0.088,-0.724,0.037,0.73026639,-82.48867211,-2.256,-0.305,-13.78,2.323,-0.29,-0.958,-0.371,19.695,3.049,-24.451,0,-0.066,0.071,-0.927,3.78,-5.915,0.061,292.824,0.233,-0.02,-1.112,-6.28,16.402,2.744,783.897,-0.808,-0.348,0.374,-17.378,-123.415,75.488,2101.073,212,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738475,0.102,-0.667,-0.009,0.674814048,-81.27222396,15.915,-6.646,8.537,2.323,-0.253,-0.892,-0.193,44.39,-25.549,3.659,0,-0.087,0.048,-0.868,-2.195,-13.537,-1.707,292.824,0.27,-0.076,-1.114,18.11,22.073,-0.488,783.897,-0.808,-0.348,0.374,-11.098,-131.159,60.976,2101.073,84,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738476,0.072,-0.748,0.024,0.751840409,-84.20639939,5.854,-1.463,21.768,2.323,-0.253,-0.892,-0.193,33.841,-20.976,4.39,0,-0.087,0.048,-0.868,-7.683,-19.268,-2.744,292.824,0.278,-0.078,-0.979,9.024,5.915,-5.244,783.897,-0.833,-0.259,0.667,-10,-109.085,36.707,2101.073,1525,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738477,0.072,-0.748,0.024,0.751840409,-84.20639939,-0.244,0.976,36.22,2.323,-0.229,-0.858,-0.132,26.28,-16.28,4.695,0,-0.052,0.049,-0.951,-7.439,-12.195,-1.829,292.824,0.278,-0.078,-0.979,13.293,5.366,-6.22,783.897,-0.833,-0.259,0.667,-20.122,-78.415,4.939,2101.073,1655,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738478,-0.125,-1.069,0.091,1.080123604,-81.77005218,0.549,0,45.976,2.323,-0.292,-0.906,-0.161,4.329,-13.841,16.463,0,-0.031,0.076,-1.009,-0.976,3.354,1.098,292.824,0.252,-0.057,-0.954,17.805,2.439,-5.61,783.897,-0.826,-0.352,0.68,-7.988,-9.268,-8.659,2101.073,915,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738479,-0.125,-1.069,0.091,1.080123604,-81.77005218,5.61,-4.451,52.134,2.323,-0.292,-0.906,-0.161,-10.915,-7.805,18.11,0,-0.031,0.076,-1.009,-0.915,7.927,1.402,292.824,0.215,-0.075,-1.085,11.829,5.244,-1.89,783.897,-0.813,-0.409,0.628,-8.476,-4.268,-2.073,2101.073,628,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738480,-0.346,-1.38,0.036,1.423169702,-75.85174848,-6.098,-5.732,56.037,2.323,-0.395,-0.914,-0.216,-20.244,-1.159,15,0,-0.024,0.098,-0.965,1.89,10.183,1.524,292.824,0.215,-0.075,-1.085,-5.854,-0.976,-0.61,783.897,-0.813,-0.409,0.628,3.232,-18.293,8.902,2101.073,-1562,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738481,-0.354,-1.237,-0.054,1.287789191,-73.85497691,-9.634,-3.598,7.439,2.323,-0.395,-0.914,-0.216,-24.329,0.549,9.817,0,-0.024,0.098,-0.965,4.207,8.598,1.159,292.824,0.188,-0.047,-1.16,-8.11,-1.22,-6.524,783.897,-0.732,-0.304,0.674,4.085,-39.329,23.415,2101.073,195,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738482,-0.354,-1.237,-0.054,1.287789191,-73.85497691,-4.756,1.768,-22.866,2.323,-0.401,-0.87,-0.235,-28.415,10.488,-2.439,0,-0.006,0.111,-0.959,-0.976,7.439,0.305,292.824,0.161,-0.044,-1.059,-0.122,1.159,-8.537,783.897,-0.688,-0.29,0.755,-1.829,-43.659,19.268,2101.073,210,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738483,-0.168,-0.861,-0.022,0.877512963,-78.86713951,-24.024,4.146,-20.854,2.323,-0.355,-0.849,-0.297,-32.317,10.732,0.244,0,0.016,0.085,-0.977,-0.671,10.366,1.89,292.824,0.161,-0.044,-1.059,1.341,-8.537,-8.171,783.897,-0.688,-0.29,0.755,-2.439,-23.78,16.037,2101.073,86,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738484,-0.104,-0.863,-0.081,0.873009736,-81.31529154,-18.78,1.22,-5.244,2.323,-0.365,-0.897,-0.395,-31.098,17.5,-3.841,0,0.011,0.073,-0.971,2.073,4.024,1.89,292.824,0.199,-0.031,-0.946,-2.622,1.22,-1.585,783.897,-0.736,-0.279,0.783,-8.78,16.22,1.524,2101.073,306,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738485,-0.104,-0.863,-0.081,0.873009736,-81.31529154,-4.39,-1.89,6.89,2.323,-0.365,-0.897,-0.395,-12.012,11.159,-6.159,0,0.011,0.073,-0.971,4.146,1.585,1.402,292.824,0.23,-0.03,-1,1.341,4.512,4.329,783.897,-0.732,-0.283,0.672,-12.683,23.659,-3.659,2101.073,90,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738486,-0.134,-0.968,-0.075,0.980104586,-80.98585827,4.451,-2.134,11.341,2.323,-0.326,-0.865,-0.365,-1.159,4.939,-5.732,0,0.01,0.064,-0.947,3.11,1.159,0.976,292.824,0.23,-0.03,-1,-2.805,-12.256,4.451,783.897,-0.732,-0.283,0.672,-7.744,20.061,-8.171,2101.073,60,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738487,-0.139,-0.986,-0.019,0.99593072,-81.90205208,1.829,-3.415,11.22,2.323,-0.326,-0.865,-0.365,2.622,1.098,-5.305,0,0.01,0.064,-0.947,2.012,0,0.671,292.824,0.257,-0.008,-1.072,-2.134,7.561,0.244,783.897,-0.812,-0.331,0.691,-3.354,14.512,-4.024,2101.073,115,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738488,-0.139,-0.986,-0.019,0.99593072,-81.90205208,3.598,-5.305,13.78,2.323,-0.302,-0.856,-0.338,7.256,-1.646,-2.378,0,0.006,0.061,-0.963,0.305,-3.11,-0.183,292.824,0.271,-0.03,-1.071,3.293,-9.695,4.207,783.897,-0.812,-0.331,0.691,-6.463,20.305,-5.671,2101.073,438,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738489,-0.176,-0.866,0.012,0.883785042,-78.486092,7.378,-7.866,21.768,2.323,-0.325,-0.894,-0.339,9.146,-3.963,-1.098,0,0.004,0.074,-0.99,1.707,-4.451,-0.549,292.824,0.271,-0.03,-1.071,1.585,2.073,0.427,783.897,-0.786,-0.319,0.668,-4.939,33.11,-18.841,2101.073,-169,1,0,0,1,0,0,0,0,1,1
2018-07-04T12:04:17.738490,-0.176,-0.866,0.012,0.883785042,-78.486092,10.732,-11.28,31.463,2.323,-0.325,-0.894,-0.339,9.756,-6.037,-0.915,0,0.004,0.074,-0.99,2.439,-4.329,-0.549,0,0.23,-0.066,-1.028,1.585,17.256,0.122,292.637,-0.79,-0.357,0.601,-2.683,28.293,-15.061,2510.413,-344,1,0,0,1,0,1,0,1,1,1
2018-07-04T12:04:17.738491,-0.278,-0.905,-0.013,0.946825221,-72.90639478,9.939,-11.463,39.878,2.323,-0.334,-0.89,-0.325,13.232,-7.988,-0.305,0,0.005,0.081,-0.978,1.22,-4.817,-0.61,0,0.23,-0.066,-1.028,8.537,2.5,7.195,292.637,-0.79,-0.357,0.601,-2.561,17.988,-8.537,2510.413,-285,1,0,0,1,0,1,0,1,1,1
2018-07-04T12:04:17.738492,-0.395,-1.356,-0.059,1.413591879,-73.58874263,10.732,0.183,22.317,2.323,-0.334,-0.89,-0.325,15.305,-10.549,1.829,0,0.005,0.081,-0.978,-0.305,-3.659,-0.427,0,0.205,-0.045,-1.03,6.28,-2.256,7.256,292.637,-0.799,-0.373,0.586,-0.488,8.049,-4.085,2510.413,-420,1,0,0,1,0,1,0,1,1,1
